Variable,FOUND,OCC10,OCCINDV,OCCSTATUS,OCCTAG,PRESTG10,PRESTG105PLUS,INDUS10,INDSTATUS,INDTAG,SPOCC10,SPOCCINDV,SPOCCSTATUS,SPOCCTAG,SPPRES10,SPPRES105PLUS,SPIND10,SPINDSTATUS,SPINDTAG,PAOCC10,PAOCCINDV,PAOCCSTATUS,PAOCCTAG,PAPRES10,PAPRES105PLUS,PAIND10,PAINDSTATUS,PAINDTAG,MAOCC10,MAOCCINDV,MAOCCSTATUS,MAOCCTAG,MAPRES10,MAPRES105PLUS,MAIND10,MAINDSTATUS,MAINDTAG,SEI10,SPSEI10,PASEI10,MASEI10,SEI10EDUC,SPSEI10EDUC,PASEI10EDUC,MASEI10EDUC,SEI10INC,SPSEI10INC,PASEI10INC,MASEI10INC,FAMILY16,FORM,FORMWT,ID,MARITAL,OVERSAMP,RACE,REG16,REGION,SAMPCODE,SAMPLE,SATFRND,SEX,SIZE,SRCBELT,WRKSTAT,WTSS,WTSSALL,WTSSNR,XNORCSIZ,YEAR,DEGREE,RELIG,SATCITY,SIBS,TICKET,ADULTS,BABIES,HOMPOP,PRETEEN,RELIG16,SATHEALT,SOCREL,TEENS,UNEMP,ATTEND,BURGLR,EDUC,ETHNUM,MEMNUM,RES16,VETYEARS,COOP,GOVAID,HAPPY,HEALTH,SATFAM,COMPREND,OWNGUN,PISTOL,RIFLE,SATHOBBY,SHOTGUN,AGE,COHORT,PHONE,SATFIN,SOCFREND,CHILDS,ARREST,SOCOMMUN,CLASS,MEMCHURH,FINALTER,POVLINE,ANOMIA1,FINRELA,INCOM16,ROBBRY,FEAR,ANOMIA8,GETAHEAD,VOTE72,ANOMIA2,EARNRS,PILL,ANOMIA4,CHLDMORE,FUND16,MEMUNION,RELITEN,CONTV,MEMPOLIT,MEMSPORT,MEMVET,MEMYOUTH,ANOMIA9,CONPRESS,FUND,MEMFARM,MEMFRAT,MEMGREEK,MEMHOBBY,MEMNAT,MEMPROF,MEMSCHL,SOCBAR,SPKATH,MEMLIT,MEMSERV,PARTYID,CONEDUC,CONMEDIC,XMARSEX,GUNLAW,JOBHOUR,JOBINC,JOBMEANS,JOBPROMO,JOBSEC,ABHLTH,MEMOTHER,CONCLERG,CONFED,FEWORK,WORDSUM,LIBATH,ANOMIA3,ANOMIA6,ANOMIA7,CHLDIDEL,CONARMY,LIFE,ABDEFECT,CONLABOR,SPKCOM,COMMUN,MOBILE16,ANOMIA5,CONLEGIS,TEENPILL,FEPRES,WORDD,FEHOME,SEXEDUC,CONBUS,COLATH,PREMARSX,SPKSOC,BUSING,LIBCOM,NATSPAC,CANADA,NATHEAL,WIRTAP,RACPRES,NATAID,NATFARE,LIBHOMO,ABRAPE,ABSINGLE,ENGLAND,WORDB,INCOME,NATEDUC,ABPOOR,SPKHOMO,CONJUDGE,WORDI,HOMOSEX,ABNOMORE,RUSSIA,POLVIEWS,WORDA,JAPAN,LIBSOC,NATCRIME,CAPPUN,COLHOMO,DIVLAW,COLSOC,NATDRUG,CHINA,COLCOM,NATARMS,NATRACE,WORDJ,NATENVIR,ISRAEL,WORDF,CONINC,EGYPT,REALINC,WRKSLF,INCDEF,ISCO68,OCC,PRESTIGE,INDUSTRY,DOTDATA,DOTGED,DOTPEOP,DOTPRES,DOTSVP,DOTTHNG,WORDG,CONSCI,WORDE,UNRELAT,MADEG,RACHOME,AGEWED,MARCOHRT,PAWRKSLF,RACDIN,RACFEW,PAISCO68,PAOCC16,PAPRES16,PAIND16,RACMAR,MAWORK,BRAZIL,PADOTDAT,PADOTGED,PADOTPEO,PADOTPRE,PADOTSVP,PADOTTHN,RACLIVE,NATCITY,MAEDUC,SATJOB,WORDH,RACHAF,ETHNIC,DIVORCE,WORDC,PADEG,PAEDUC,SPWRKSTA,WKSUB,SPREL,HAPMAR,SPDEG,SPREL16,SPEDUC,SPFUND,SPFUND16,WKSUP,PRES72,DENOM16,SPWRKSLF,SPISCO68,SPOCC,SPPRES,SPIND,DENOM,SPDOTDAT,SPDOTGED,SPDOTPEO,SPDOTPRE,SPDOTSVP,SPDOTTHN,RINCOME,RACMOST,CONRINC,REALRINC,WKSUBS,RICHWORK,HRS1,PRAYER,FEPOLY,PRAYERY,SPDEN16,SPDEN,FEPOL,COURTS,EVWORK,SPHRS1,MAWK16,MAWKBABY,RACCLOS,RACDIS,RACINTEG,COURTSY,WKSUPS,SPEVWORK,IF72WHO,FAMDIF16,VETKIND,CHLDNUM,CHLDSOON,OTHER,OTH16,SPOTHER,SPOTH16,HRS2,SPHRS2
,1,9999,1,2,1,0,0,1590,3,1,9620,1,3,1,25,16,1590,3,1,9999,1,2,1,0,0,9999,2,1,0,0,1,1,0,0,0,1,1,-1.0,23.3,-1.0,-1.0,-1.0,24.1,-1.0,-1.0,-1.0,18.9,-1.0,-1.0,1,1,1.000,934,1,1.0000,2,5,5,181,2,3,2,9,5,1,1.00,0.93,1.00,8,1974,1,4,2,5,1,2,3,6,1,1,3,1,0,1,2,2,12,1,2,4,0,1,2,2,2,3,1,1,2,2,3,1,26,1948,1,3,2,4,2,1,2,1,3,3,1,2,2,2,1,1,2,2,1,2,1,1,2,1,2,4,2,2,2,2,2,1,2,3,2,2,2,2,2,2,1,6,1,2,2,2,1,1,4,1,4,1,5,3,2,1,2,1,2,2,5,1,1,1,8,4,1,2,1,2,1,1,1,1,2,1,1,1,2,1,2,8,4,1,1,1,3,7,1,2,1,3,1,1,1,1,7,1,9,1,1,1,1,9,4,1,7,9,1,7,1,1,2,4,1,4,1,7,4,1,1,0,1,7,1,42215,7,30841,2,6,7590,674,29,318,6.35,2.33,7.92,22.9,3.28,4.72,9,1,1,0,0,0,19,1967,2,0,0,8340,695,32,147,0,1,7,5.74,2.59,8.00,27.1,3.91,3.69,0,1,11,3,9,0,1,2,0,0,5,2,1,1,2,0,1,10,1,1,2,0,18,2,9711,753,17,318,0,6.58,2.17,7.86,23.0,2.94,6.72,5,0,18575,13570,3,2,48,2,0,0,18,18,2,2,0,40,1,1,0,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1
,1,7700,1,3,1,50,62,3890,3,1,0,0,1,1,0,0,0,1,1,205,1,3,1,46,58,9999,2,1,0,0,1,1,0,0,0,1,1,46.5,-1.0,39.9,-1.0,42.0,-1.0,45.2,-1.0,59.9,-1.0,40.3,-1.0,1,2,1.000,935,2,1.0000,1,5,5,181,2,4,1,20,5,1,1.00,0.47,1.00,7,1974,0,1,2,8,2,1,0,1,0,1,5,2,0,2,3,2,8,1,0,2,0,2,2,2,3,5,2,2,2,2,4,2,51,1923,3,2,3,2,2,2,2,2,1,3,2,4,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,7,2,2,2,1,1,1,1,2,3,4,1,2,5,8,2,1,2,2,5,2,2,1,2,8,2,2,1,3,2,1,1,1,3,1,2,1,1,2,1,5,2,2,2,8,3,0,1,2,1,3,1,1,1,2,1,1,9,1,1,2,3,1,1,2,6,4,1,-1,2,1,2,5,2,4,1,7,8,3,2,9,2,-1,1,42215,-1,30841,2,7,7000,441,45,118,1.17,4.15,3.96,44.6,7.14,5.58,9,2,9,-1,0,2,20,1943,1,2,9,6110,801,41,17,1,2,1,1.68,3.84,7.97,30.9,6.62,1.51,2,8,10,1,9,9,18,2,9,0,98,0,1,0,0,7,0,97,0,0,1,0,18,0,0,0,0,0,18,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,9,9,42215,30841,3,1,45,0,1,3,0,0,0,0,0,-1,0,0,0,0,0,2,3,0,2,0,-1,0,-1,0,0,0,0,-1,-1
,1,2200,1,3,1,74,94,7870,3,1,9999,1,2,1,0,0,5390,3,1,9999,1,2,1,0,0,4470,3,1,0,0,1,1,0,0,0,1,1,84.5,-1.0,-1.0,-1.0,99.1,-1.0,-1.0,-1.0,72.2,-1.0,-1.0,-1.0,1,1,1.000,936,1,1.0000,1,3,5,181,2,1,1,20,5,1,1.00,0.93,1.00,7,1974,4,3,1,2,1,2,0,3,1,3,2,7,0,2,2,2,20,2,8,6,2,1,2,1,2,1,1,1,1,2,1,2,51,1923,3,2,5,4,2,7,3,2,2,3,2,4,4,2,2,2,3,1,2,1,1,2,2,3,2,2,2,1,2,1,1,2,2,3,2,1,2,2,2,1,1,7,1,1,1,2,1,2,3,1,2,4,1,3,5,1,2,2,3,8,10,2,2,2,2,8,3,1,1,2,1,4,3,2,2,1,1,1,2,1,3,4,3,1,1,2,3,1,1,2,1,2,1,2,1,1,3,1,10,1,1,1,2,1,3,1,5,3,1,4,2,2,8,4,1,4,2,5,5,3,1,1,1,3,1,59102,8,43178,2,7,1310,116,78,858,2.00,6.00,2.00,73.2,8.00,8.00,1,2,1,0,0,1,21,1944,1,3,9,2190,245,50,527,8,2,3,1.97,4.37,5.59,48.3,6.61,7.18,2,1,10,1,1,9,11,2,1,0,4,7,1,3,1,1,3,12,3,3,1,1,0,1,2190,245,50,627,0,1.05,4.16,5.50,45.6,7.05,8.00,10,9,59102,43178,3,1,45,1,0,0,0,0,2,3,0,-1,0,0,0,0,0,0,4,1,0,0,2,0,-1,0,0,0,0,-1,-1
,1,8320,1,3,1,32,22,9999,2,1,8000,1,3,1,28,19,3890,3,1,9999,1,2,1,0,0,3070,3,1,0,0,1,1,0,0,0,1,1,13.2,23.2,-1.0,-1.0,16.5,16.5,-1.0,-1.0,5.5,26.1,-1.0,-1.0,1,2,1.000,937,1,1.0000,1,5,5,181,2,2,2,20,5,7,1.00,0.93,1.00,7,1974,0,1,2,10,2,2,0,2,0,1,7,7,0,2,0,2,6,2,1,2,0,1,2,1,4,2,1,1,1,2,2,2,68,1906,3,3,7,2,2,7,3,2,3,5,2,2,3,2,2,1,1,2,1,0,1,1,2,1,2,2,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,7,2,2,2,1,1,1,1,1,3,4,1,2,5,8,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,2,1,1,3,2,2,1,1,2,1,5,3,2,2,2,3,0,1,2,1,3,1,1,8,2,1,9,2,2,2,2,3,0,1,2,2,6,0,0,1,1,1,5,2,5,8,4,5,2,2,0,2,0,9,6754,2,4935,2,4,7950,663,25,319,6.69,2.88,7.98,28.9,4.03,2.32,0,1,1,0,0,2,16,1922,2,3,2,8340,690,32,178,1,2,3,5.98,3.20,8.00,33.6,4.82,3.37,2,1,3,1,0,2,18,1,9,0,8,8,0,1,2,1,1,14,2,2,0,0,18,2,9990,621,19,118,18,6.43,2.28,8.00,24.2,3.51,4.36,0,2,0,0,0,0,-1,0,2,1,38,38,0,0,1,-1,0,0,0,0,0,2,0,1,1,0,-1,0,-1,0,0,0,0,-1,-1
,1,5700,1,3,1,47,55,3070,3,1,9999,1,2,1,0,0,5090,3,1,4250,1,3,1,37,33,9999,2,1,0,0,1,1,0,0,0,1,1,38.8,-1.0,18.6,-1.0,57.6,-1.0,21.0,-1.0,27.8,-1.0,11.6,-1.0,1,1,1.000,938,1,1.0000,1,5,5,181,2,2,2,20,5,7,1.00,0.93,1.00,7,1974,1,1,4,1,2,2,0,5,1,1,2,2,2,2,7,1,12,1,2,1,0,1,2,2,2,2,1,1,1,1,2,2,38,1936,3,1,3,3,2,2,3,1,1,3,2,4,2,2,1,2,1,1,2,3,1,1,2,3,2,3,3,2,2,2,2,2,1,3,2,2,2,2,2,2,2,6,1,2,1,2,3,1,3,1,2,4,1,3,5,1,2,1,2,1,10,2,2,2,2,3,2,2,1,2,1,3,1,2,1,1,1,1,2,1,2,4,4,1,2,2,2,2,1,2,1,2,2,2,1,1,2,1,10,1,1,1,2,1,4,1,4,2,1,3,2,1,2,4,1,4,2,4,5,3,2,1,1,3,1,59102,4,43178,2,7,3211,372,46,178,2.98,4.00,6.03,47.7,5.98,7.98,1,1,1,0,0,1,19,1955,2,3,9,9990,755,23,897,2,1,3,6.35,2.26,7.89,15.5,2.99,5.42,2,1,10,3,1,9,18,2,1,0,11,1,2,1,1,1,1,12,3,1,1,2,48,1,2190,245,50,648,48,2.95,3.68,6.15,38.6,5.62,7.22,0,9,0,0,0,0,-1,2,0,0,18,48,2,3,1,40,1,2,0,0,0,0,3,0,0,0,-1,0,-1,0,0,0,0,-1,-1
,1,4230,1,3,1,25,14,9470,3,1,6320,1,3,1,42,45,9999,2,1,9999,1,2,1,0,0,9999,2,1,0,0,1,1,0,0,0,1,1,12.6,31.0,-1.0,-1.0,17.3,19.2,-1.0,-1.0,4.5,44.2,-1.0,-1.0,4,1,1.000,939,1,1.0000,1,5,5,181,2,2,2,20,5,1,1.00,0.93,1.00,7,1974,0,1,2,7,2,2,0,2,0,1,2,4,0,2,6,2,4,3,0,2,0,2,2,1,2,2,2,1,2,2,2,1,52,1922,3,3,1,2,2,1,2,2,2,3,2,2,3,2,2,1,1,1,1,2,1,1,4,1,2,1,1,2,2,2,2,1,3,1,2,2,2,2,2,2,2,7,1,2,2,1,1,2,1,1,2,4,1,3,5,1,2,1,2,8,4,2,1,2,1,4,3,2,1,3,1,2,2,1,3,1,2,1,1,2,8,4,2,1,2,2,3,1,1,2,2,3,3,8,1,2,1,1,9,1,1,2,2,9,1,2,2,5,1,-1,2,1,1,5,2,4,1,1,5,2,2,9,1,1,1,42215,2,30841,2,6,5520,902,12,937,6.43,2.25,7.54,18.2,2.56,6.93,0,3,9,0,7,2,20,1942,2,3,9,8340,695,32,308,1,0,1,5.87,2.82,7.79,26.9,3.73,4.70,1,3,97,1,9,9,0,2,9,0,7,1,1,1,1,0,1,4,1,1,2,2,18,2,9740,436,33,927,18,6.89,2.96,7.94,31.2,4.86,3.05,4,9,15198,11103,3,1,40,2,0,0,18,18,1,2,0,40,0,0,2,2,8,0,0,0,0,1,-1,0,-1,0,0,0,0,-1,-1
,1,5920,1,3,1,39,38,9999,2,1,2300,1,3,1,53,68,7860,3,1,205,1,3,1,46,58,9999,2,1,0,0,1,1,0,0,0,1,1,49.6,41.1,39.9,-1.0,64.7,79.2,45.2,-1.0,46.4,15.9,40.3,-1.0,1,1,1.000,940,1,1.0000,1,5,5,198,2,2,1,2,6,1,1.00,0.93,1.00,10,1974,1,1,1,4,1,2,1,3,0,1,2,1,0,2,1,2,12,1,1,2,0,1,2,1,1,2,1,1,1,1,2,1,26,1948,3,2,5,1,2,2,2,2,3,3,2,3,3,2,2,1,2,1,1,2,1,1,1,3,2,2,3,2,2,2,2,1,3,3,1,2,2,2,2,2,2,3,2,2,2,1,2,2,1,2,2,1,4,3,5,1,2,2,2,1,6,1,2,2,2,3,1,1,1,2,2,1,1,1,3,9,1,1,2,1,1,5,4,2,2,1,3,0,1,8,2,3,2,1,1,2,1,1,9,2,2,2,2,1,1,2,9,2,1,4,1,1,1,5,1,5,1,9,4,2,3,0,2,4,1,42215,3,30841,2,6,3390,375,36,927,3.37,3.42,7.58,41.5,4.22,7.72,0,2,1,0,0,2,19,1967,1,2,2,6110,801,41,17,2,1,5,1.68,3.84,7.97,30.9,6.62,1.51,2,2,8,1,0,1,8,2,0,1,12,1,1,1,1,3,1,16,3,3,2,1,48,2,1340,143,60,857,48,3.39,4.40,3.51,50.9,5.85,8.00,7,0,25329,18505,3,2,40,2,0,0,48,48,1,2,0,40,1,2,0,0,0,0,0,0,0,0,-1,1,9,0,0,0,0,-1,-1
,1,3930,1,3,1,34,27,9999,2,1,8140,1,3,1,38,35,2870,3,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,34.7,28.4,-1.0,-1.0,48.5,21.7,-1.0,-1.0,25.7,33.8,-1.0,-1.0,5,2,1.000,941,1,1.0000,1,5,5,198,2,1,1,2,6,1,1.00,1.86,1.00,10,1974,0,1,1,1,2,4,0,4,0,4,1,2,0,2,5,2,7,1,1,2,3,1,2,2,3,1,2,1,1,1,1,1,57,1917,3,1,5,4,2,2,2,1,1,3,2,3,2,2,1,1,1,1,1,4,1,2,2,3,2,1,3,2,2,2,2,1,3,1,2,2,2,2,2,2,2,7,2,2,2,0,2,2,1,2,3,2,5,4,1,1,2,2,2,2,6,1,9,2,1,2,1,2,1,2,2,2,1,2,2,1,9,1,2,1,1,5,1,2,2,1,2,1,2,8,8,3,1,1,1,1,2,1,9,2,1,2,2,1,1,1,8,3,1,5,1,1,1,5,1,5,1,9,4,2,3,0,2,6,1,42215,6,30841,2,6,5890,962,22,927,6.46,2.53,6.02,26.0,3.19,7.91,0,8,1,0,0,2,20,1937,0,2,2,0,0,0,0,2,9,4,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,2,2,2,2,0,1,18,2,0,7,97,7,1,1,1,0,1,6,1,2,2,8,0,2,8720,680,40,158,60,6.69,2.90,7.97,33.4,5.19,3.71,7,0,25329,18505,3,2,40,0,2,1,70,60,0,0,0,-1,0,0,0,0,0,2,0,1,0,2,4,0,-1,36,0,36,0,-1,-1
,1,2320,1,3,1,64,91,7860,3,1,2320,1,3,1,64,91,7860,3,1,2040,1,3,1,66,86,9999,2,1,0,0,1,1,0,0,0,1,1,82.5,82.5,62.6,-1.0,99.0,99.0,89.4,-1.0,65.6,65.6,45.2,-1.0,1,1,1.000,942,1,1.0000,1,5,5,198,2,2,1,2,6,1,1.00,1.40,1.00,10,1974,4,1,2,9,1,3,0,6,1,1,2,2,2,2,6,1,17,1,6,2,0,1,2,2,1,2,1,1,1,1,2,1,51,1923,9,1,5,7,2,2,3,1,3,3,2,4,3,2,1,1,1,1,1,6,1,2,4,3,1,2,2,2,2,2,2,2,2,3,1,2,2,2,2,1,1,7,2,2,1,1,2,1,1,1,5,4,1,2,3,1,2,3,2,1,8,1,2,2,1,2,1,2,1,2,2,1,1,2,3,1,1,1,2,1,1,5,1,2,2,1,2,1,2,1,1,3,1,1,1,1,2,1,10,1,1,2,1,1,1,1,8,6,1,3,1,1,1,5,3,5,1,6,4,2,3,1,2,4,1,59102,4,43178,2,7,1320,144,63,857,1.90,4.99,2.02,62.7,6.96,8.00,1,3,1,0,1,2,20,1943,1,3,2,1410,86,69,17,2,1,2,1.05,5.97,0.06,59.6,7.96,7.97,2,2,15,2,0,1,11,2,0,3,16,1,1,2,2,3,2,16,2,2,2,8,48,2,1320,144,63,857,48,1.90,4.99,2.02,62.7,6.96,8.00,8,0,30395,22206,3,1,40,2,0,0,0,0,2,2,0,40,2,2,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,-1
,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,205,1,3,1,46,58,9999,2,1,0,0,1,1,0,0,0,1,1,-1.0,-1.0,39.9,-1.0,-1.0,-1.0,45.2,-1.0,-1.0,-1.0,40.3,-1.0,2,1,1.000,943,1,1.0000,1,5,5,198,2,2,2,2,6,7,1.00,0.93,1.00,10,1974,0,4,1,9,2,2,0,3,0,4,6,1,1,2,0,2,10,4,0,2,0,1,1,2,4,2,3,1,2,2,2,1,60,1914,1,1,5,5,2,1,1,2,3,1,1,2,2,2,1,1,1,2,1,0,1,1,2,3,2,4,3,2,2,2,2,1,3,3,2,2,2,2,2,2,2,7,2,2,2,9,2,3,2,2,4,1,2,5,3,1,2,2,2,2,5,1,2,8,1,8,1,3,1,2,2,1,1,1,2,1,1,1,2,1,1,5,3,8,2,1,3,1,1,2,2,3,1,1,1,1,2,1,2,2,1,2,2,1,2,1,9,3,1,-1,8,1,2,5,1,8,1,9,4,2,3,0,2,4,1,6754,3,4935,0,3,0,0,0,0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,0,8,0,0,0,2,24,1938,1,3,2,6110,801,41,17,1,0,2,1.68,3.84,7.97,30.9,6.62,1.51,2,2,8,2,0,1,0,2,0,0,98,8,0,4,1,0,4,6,3,3,0,0,0,0,0,0,0,0,0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,0,0,0,0,0,0,-1,2,0,0,0,0,2,2,2,-1,0,0,0,0,0,0,0,2,8,1,-1,0,-1,0,0,0,0,-1,-1
,1,0,0,1,1,0,0,0,1,1,4220,1,3,1,24,15,5580,3,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,-1.0,20.7,-1.0,-1.0,-1.0,22.3,-1.0,-1.0,-1.0,14.7,-1.0,-1.0,5,2,1.000,944,1,1.0000,1,5,5,198,2,2,2,2,6,7,1.00,0.93,1.00,10,1974,0,4,2,7,2,2,0,3,0,1,3,2,1,2,0,2,4,4,0,2,0,1,2,2,4,2,2,1,2,2,2,1,55,1919,1,2,6,0,2,2,2,2,3,2,1,3,3,2,1,1,2,1,2,1,1,2,2,1,2,4,3,2,2,2,2,1,3,3,2,2,2,2,2,2,2,7,8,2,2,6,2,1,1,2,2,1,5,4,3,1,2,2,2,8,5,1,9,2,1,8,1,2,1,2,2,1,1,2,2,1,8,1,1,8,2,5,1,2,2,1,3,0,1,8,2,3,2,1,1,1,0,1,98,2,1,2,2,1,1,1,9,3,1,3,1,1,1,5,1,5,2,9,4,2,3,0,2,-1,1,0,-1,0,0,0,0,0,0,0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,0,8,0,0,0,2,32,1951,0,2,2,0,0,0,0,1,9,-1,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,2,3,5,2,0,1,0,2,0,7,97,1,1,4,2,0,4,10,3,3,2,2,18,2,5510,903,16,697,0,5.79,2.83,7.85,22.7,3.62,4.81,0,0,0,0,3,0,-1,0,1,3,0,0,0,0,2,40,0,0,0,0,0,2,0,0,0,1,-1,0,-1,0,0,0,0,-1,-1
,1,9999,1,2,1,0,0,4770,3,1,0,0,1,1,0,0,0,1,1,205,1,3,1,46,58,9999,2,1,0,0,1,1,0,0,0,1,1,-1.0,-1.0,39.9,-1.0,-1.0,-1.0,45.2,-1.0,-1.0,-1.0,40.3,-1.0,1,2,1.000,945,5,1.0000,1,5,5,198,2,1,1,1,6,1,1.00,1.86,1.00,10,1974,1,1,1,5,2,4,0,7,1,1,1,1,2,2,7,2,12,4,0,2,0,1,2,1,1,1,2,1,2,1,1,1,20,1954,1,1,2,0,2,1,2,2,1,1,2,3,3,2,2,1,1,2,1,3,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,7,2,2,2,5,1,1,1,1,9,9,9,9,9,1,2,2,2,1,5,1,2,2,1,2,1,1,1,2,2,2,9,2,2,2,1,0,2,2,2,5,2,1,2,1,2,2,1,1,2,2,2,1,2,2,5,1,3,2,1,2,1,1,1,1,2,5,1,1,2,1,1,5,1,4,1,5,5,2,2,0,2,5,1,11820,4,8636,2,3,7940,612,26,667,6.63,2.58,7.98,27.4,3.58,4.06,0,2,1,0,0,2,0,0,2,1,2,6110,801,41,17,2,2,5,1.68,3.84,7.97,30.9,6.62,1.51,2,1,7,1,0,1,0,0,0,0,7,0,1,0,0,7,0,97,0,0,9,0,18,0,0,0,0,0,18,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,2,0,6754,4935,3,1,40,0,2,3,0,0,0,0,0,-1,0,0,0,0,0,8,9,0,2,0,-1,0,-1,0,0,0,0,-1,-1
,1,9999,1,2,1,0,0,6080,3,1,0,0,1,1,0,0,0,1,1,205,1,3,1,46,58,9999,2,1,0,0,1,1,0,0,0,1,1,-1.0,-1.0,39.9,-1.0,-1.0,-1.0,45.2,-1.0,-1.0,-1.0,40.3,-1.0,1,1,1.000,946,5,1.0000,1,5,5,198,2,2,1,1,6,1,1.00,0.47,1.00,10,1974,0,1,4,7,1,1,0,1,0,1,2,5,0,2,2,2,11,1,2,2,2,1,1,2,3,5,2,1,1,2,2,1,49,1925,3,1,6,0,2,2,2,2,1,3,2,3,2,2,2,1,1,1,1,1,1,1,3,1,1,2,3,2,2,1,2,2,3,1,2,2,2,2,2,2,2,7,2,2,2,2,1,2,1,2,2,5,3,4,1,1,2,1,2,2,4,2,2,2,1,3,1,1,1,3,1,3,9,2,2,1,1,1,2,1,1,5,2,1,2,2,2,0,2,1,2,2,3,1,1,2,2,1,9,2,2,1,3,1,1,2,0,4,0,9,2,1,1,5,1,4,1,2,5,2,3,0,2,0,1,42215,9,30841,2,7,8490,486,37,407,2.99,3.81,8.00,38.2,6.62,1.91,0,2,0,-1,0,1,0,0,1,3,2,6110,801,41,17,1,2,4,1.68,3.84,7.97,30.9,6.62,1.51,2,2,9,1,0,1,11,0,0,0,1,0,1,0,0,7,0,97,0,0,2,2,18,0,0,0,0,0,18,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,9,0,42215,30841,3,1,40,2,0,0,0,0,2,2,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,-1,-1
,1,9999,1,2,1,0,0,9999,2,1,8600,1,3,1,60,80,9999,2,1,205,1,3,1,46,58,9999,2,1,0,0,1,1,0,0,0,1,1,-1.0,65.2,39.9,-1.0,-1.0,54.7,45.2,-1.0,-1.0,86.4,40.3,-1.0,1,2,1.000,947,1,1.0000,1,5,5,198,2,4,2,1,6,7,1.00,0.93,1.00,10,1974,0,1,3,6,2,2,0,5,2,1,2,4,1,2,2,2,11,1,0,2,0,1,2,1,1,2,2,1,2,1,4,2,38,1936,3,1,4,1,2,2,2,2,3,3,2,3,3,2,1,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,3,1,2,2,2,2,2,2,2,7,2,2,2,2,1,1,1,1,4,3,2,1,5,1,2,2,3,1,4,1,2,1,1,1,2,9,1,2,2,1,9,1,3,1,1,1,2,1,2,4,4,2,1,1,3,0,2,2,1,3,3,1,1,1,0,1,7,1,1,1,2,1,3,1,2,3,0,1,2,1,1,5,1,4,1,5,4,2,2,0,1,4,1,25329,3,18505,2,5,8340,694,32,297,6.22,2.51,7.78,26.4,3.88,4.33,0,2,0,0,0,2,18,1954,1,3,2,6110,801,41,17,2,2,3,1.68,3.84,7.97,30.9,6.62,1.51,2,2,7,4,0,1,8,1,0,0,6,1,1,1,1,1,1,12,1,1,9,0,18,2,9610,525,39,209,18,5.25,3.92,7.71,46.8,6.91,3.83,0,0,0,0,3,0,-1,0,2,1,18,18,0,0,1,40,0,0,0,0,0,2,9,0,2,0,-1,0,-1,0,0,0,0,-1,-1
,1,4020,1,3,1,33,24,8680,2,1,0,0,1,1,0,0,0,1,1,205,1,3,1,46,58,9999,2,1,0,0,1,1,0,0,0,1,1,13.6,-1.0,39.9,-1.0,22.3,-1.0,45.2,-1.0,4.1,-1.0,40.3,-1.0,1,1,1.000,948,2,1.0000,1,5,5,198,2,2,2,1,6,7,1.00,0.93,1.00,10,1974,0,1,2,6,2,2,0,2,0,1,1,1,0,2,3,2,9,4,0,2,0,2,1,3,2,1,3,1,2,1,3,2,75,1899,3,1,6,8,2,1,3,2,3,5,2,3,2,1,1,1,1,2,2,2,2,1,4,1,2,1,1,2,2,2,2,1,3,1,2,2,2,2,2,2,2,7,2,2,2,6,3,1,1,1,1,2,4,5,3,1,2,1,3,1,2,2,2,1,2,2,2,1,1,3,2,1,9,1,3,2,1,1,1,2,3,5,2,1,2,1,3,2,1,2,2,3,1,1,2,2,0,0,2,1,2,2,3,0,1,2,9,4,0,7,1,2,1,5,1,5,3,6,4,1,1,0,1,3,1,6754,0,4935,2,4,5520,912,26,669,3.28,3.60,7.68,30.2,6.40,1.64,0,3,0,0,0,2,15,1914,2,3,2,6110,801,41,17,1,2,3,1.68,3.84,7.97,30.9,6.62,1.51,2,1,5,1,0,1,0,1,0,0,5,0,0,0,0,7,0,97,0,0,0,0,18,0,0,0,0,0,18,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,0,0,0,0,0,0,-1,2,0,0,0,0,2,2,1,-1,0,0,0,0,0,0,0,0,2,0,-1,0,-1,0,0,0,0,-1,-1
